146	-1	6179	6180	0.000000
147	-1	5874	5875	0.000000
148	-1	7276	7277	0.000000
149	-1	5398	5399	0.000000
150	-1	5595	5596	0.000000
151	-1	7707	7708	0.000000
152	-1	4206	4207	0.000000
153	-1	5528	5529	0.000000
154	-1	8111	8112	0.000000
155	-1	7280	7281	0.000000
156	-1	5044	5045	0.000000
157	-1	5541	5542	0.000000
158	-1	6179	6180	0.000000
159	-1	7001	7002	0.000000
160	-1	8538	8539	0.000000
161	-1	7085	7086	0.000000
162	-1	7251	7252	0.000000
163	-1	8374	8375	0.000000
164	-1	5080	5081	0.000000
165	-1	7730	7731	0.000000
166	-1	5471	5472	0.000000
167	-1	6535	6536	0.000000
168	-1	6303	6304	0.000000
169	-1	5790	5791	0.000000
170	-1	6983	6984	0.000000
171	-1	8216	8217	0.000000
172	-1	5946	5947	0.000000
173	-1	7158	7159	0.000000
174	-1	6558	6559	0.000000
175	-1	6529	6530	0.000000
176	-1	4940	4941	0.000000
177	-1	6963	6964	0.000000
178	-1	5355	5356	0.000000
179	-1	8429	8430	0.000000
180	-1	6797	6798	0.000000
181	-1	6702	6703	0.000000
182	-1	6392	6393	0.000000
183	-1	5207	5208	0.000000
184	-1	6451	6452	0.000000
185	-1	6543	6544	0.000000
186	-1	6675	6676	0.000000
187	-1	5015	5016	0.000000
188	-1	5547	5548	0.000000
189	-1	6014	6015	0.000000
190	-1	7907	7908	0.000000
191	-1	7249	7250	0.000000
192	-1	5389	5390	0.000000
193	-1	5675	5676	0.000000
194	-1	7105	7106	0.000000
195	-1	7280	7281	0.000000
196	-1	6404	6405	0.000000
197	-1	5212	5213	0.000000
198	-1	6246	6247	0.000000
199	-1	8621	8622	0.000000
200	-1	3235	3236	0.000000
201	-1	5876	5877	0.000000
202	-1	7052	7053	0.000000
203	-1	5589	5590	0.000000
204	-1	5102	5103	0.000000
205	-1	4889	4890	0.000000
206	-1	8358	8359	0.000000
207	-1	6560	6561	0.000000
208	-1	7042	7043	0.000000
209	-1	8227	8228	0.000000
210	-1	4136	4137	0.000000
211	-1	6673	6674	0.000000
212	-1	7013	7014	0.000000
213	-1	5583	5584	0.000000
214	-1	7156	7157	0.000000
215	-1	7290	7291	0.000000
216	-1	4882	4883	0.000000
217	-1	7423	7424	0.000000
218	-1	5168	5169	0.000000
219	-1	6227	6228	0.000000
220	-1	4772	4773	0.000000
221	-1	7849	7850	0.000000
222	-1	8786	8787	0.000000
223	-1	8047	8048	0.000000
224	-1	5727	5728	0.000000
225	-1	5366	5367	0.000000
226	-1	6042	6043	0.000000
227	-1	7986	7987	0.000000
228	-1	6480	6481	0.000000
229	-1	7855	7856	0.000000
230	-1	5298	5299	0.000000
231	-1	4471	4472	0.000000
232	-1	6589	6590	0.000000
233	-1	6697	6698	0.000000
234	-1	6029	6030	0.000000
235	-1	7693	7694	0.000000
236	-1	8351	8352	0.000000
237	-1	5677	5678	0.000000
238	-1	7534	7535	0.000000
239	-1	6901	6902	0.000000
240	-1	6010	6011	0.000000
241	-1	6120	6121	0.000000
242	-1	6512	6513	0.000000
243	-1	5992	5993	0.000000
244	-1	6261	6262	0.000000
245	-1	4183	4184	0.000000
246	-1	6400	6401	0.000000
247	-1	7910	7911	0.000000
248	-1	6897	6898	0.000000
249	-1	6524	6525	0.000000
250	-1	8373	8374	0.000000
251	-1	7247	7248	0.000000
252	-1	6290	6291	0.000000
253	-1	7177	7178	0.000000
254	-1	6239	6240	0.000000
255	-1	6484	6485	0.000000
256	-1	7088	7089	0.000000
257	-1	7144	7145	0.000000
258	-1	6778	6779	0.000000
259	-1	6990	6991	0.000000
260	-1	5891	5892	0.000000
261	-1	6663	6664	0.000000
262	-1	6255	6256	0.000000
263	-1	6913	6914	0.000000
264	-1	5786	5787	0.000000
265	-1	8388	8389	0.000000
266	-1	6871	6872	0.000000
267	-1	6585	6586	0.000000
268	-1	8014	8015	0.000000
269	-1	5601	5602	0.000000
270	-1	7661	7662	0.000000
271	-1	5870	5871	0.000000
272	-1	5480	5481	0.000000
273	-1	6414	6415	0.000000
274	-1	7164	7165	0.000000
275	-1	4882	4883	0.000000
276	-1	6998	6999	0.000000
277	-1	6052	6053	0.000000
278	-1	4867	4868	0.000000
279	-1	7425	7426	0.000000
280	-1	6995	6996	0.000000
281	-1	7099	7100	0.000000
282	-1	5135	5136	0.000000
283	-1	7832	7833	0.000000
284	-1	6397	6398	0.000000
285	-1	5790	5791	0.000000
286	-1	6028	6029	0.000000
287	-1	6089	6090	0.000000
288	-1	6196	6197	0.000000
289	-1	6005	6006	0.000000
290	-1	5824	5825	0.000000
291	-1	9295	9296	0.000000
292	-1	6992	6993	0.000000
293	-1	7442	7443	0.000000
294	-1	7644	7645	0.000000
295	-1	5699	5700	0.000000
296	-1	6096	6097	0.000000
297	-1	5327	5328	0.000000
298	-1	7361	7362	0.000000
299	-1	4862	4863	0.000000
300	-1	6709	6710	0.000000
301	-1	7295	7296	0.000000
302	-1	7400	7401	0.000000
303	-1	5780	5781	0.000000
304	-1	5946	5947	0.000000
305	-1	3420	3421	0.000000
306	-1	2134	2135	0.000000
307	-1	3442	3443	0.000000
308	-1	3265	3266	0.000000
309	-1	2725	2726	0.000000
310	-1	3231	3232	0.000000
311	-1	3524	3525	0.000000
312	-1	2502	2503	0.000000
313	-1	2502	2503	0.000000
314	-1	3700	3701	0.000000
315	-1	3709	3710	0.000000
316	-1	2498	2499	0.000000
317	-1	2640	2641	0.000000
318	-1	3829	3830	0.000000
319	-1	4034	4035	0.000000
320	-1	3568	3569	0.000000
321	-1	2984	2985	0.000000
322	-1	3439	3440	0.000000
323	-1	2002	2003	0.000000
324	-1	3199	3200	0.000000
325	-1	4098	4099	0.000000
326	-1	2731	2732	0.000000
327	-1	3070	3071	0.000000
328	-1	2915	2916	0.000000
329	-1	2544	2545	0.000000
330	-1	1970	1971	0.000000
331	-1	2938	2939	0.000000
332	-1	2447	2448	0.000000
333	-1	3508	3509	0.000000
334	-1	2277	2278	0.000000
335	-1	3038	3039	0.000000
336	-1	1818	1819	0.000000
337	-1	3091	3092	0.000000
338	-1	2545	2546	0.000000
339	-1	7149	7150	0.000000
342	-1	3145	3146	0.000000
343	-1	2593	2594	0.000000
344	-1	2969	2970	0.000000
345	-1	3584	3585	0.000000
346	-1	2593	2594	0.000000
347	-1	3682	3683	0.000000
348	-1	3997	3998	0.000000
349	-1	2352	2353	0.000000
350	-1	1878	1879	0.000000
351	-1	3682	3683	0.000000
352	-1	3229	3230	0.000000
353	-1	4119	4120	0.000000
354	-1	2928	2929	0.000000
355	-1	4057	4058	0.000000
356	-1	3983	3984	0.000000
357	-1	2990	2991	0.000000
358	-1	3481	3482	0.000000
359	-1	2405	2406	0.000000
360	-1	3197	3198	0.000000
361	-1	3362	3363	0.000000
362	-1	2559	2560	0.000000
363	-1	3670	3671	0.000000
364	-1	3115	3116	0.000000
365	-1	2697	2698	0.000000
366	-1	3177	3178	0.000000
367	-1	2511	2512	0.000000
368	-1	3626	3627	0.000000
369	-1	3138	3139	0.000000
370	-1	2177	2178	0.000000
371	-1	3384	3385	0.000000
372	-1	2907	2908	0.000000
373	-1	2344	2345	0.000000
374	-1	2320	2321	0.000000
375	-1	2303	2304	0.000000
376	-1	3208	3209	0.000000
377	-1	4077	4078	0.000000
378	-1	3437	3438	0.000000
379	-1	3444	3445	0.000000
380	-1	2937	2938	0.000000
381	-1	3542	3543	0.000000
382	-1	2542	2543	0.000000
383	-1	2550	2551	0.000000
384	-1	3051	3052	0.000000
385	-1	3132	3133	0.000000
386	-1	3847	3848	0.000000
387	-1	2676	2677	0.000000
388	-1	3148	3149	0.000000
389	-1	2661	2662	0.000000
390	-1	3530	3531	0.000000
391	-1	3213	3214	0.000000
392	-1	3018	3019	0.000000
393	-1	3488	3489	0.000000
394	-1	2705	2706	0.000000
395	-1	4023	4024	0.000000
396	-1	2595	2596	0.000000
397	-1	2734	2735	0.000000
398	-1	3668	3669	0.000000
399	-1	2669	2670	0.000000
400	-1	3194	3195	0.000000
401	-1	3910	3911	0.000000
402	-1	2407	2408	0.000000
403	-1	3681	3682	0.000000
404	-1	2813	2814	0.000000
405	-1	2497	2498	0.000000
406	-1	2883	2884	0.000000
407	-1	3578	3579	0.000000
408	-1	4028	4029	0.000000
409	-1	2508	2509	0.000000
410	-1	3442	3443	0.000000
411	-1	3722	3723	0.000000
412	-1	3101	3102	0.000000
413	-1	4312	4313	0.000000
414	-1	3909	3910	0.000000
415	-1	2151	2152	0.000000
416	-1	3893	3894	0.000000
417	-1	3502	3503	0.000000
418	-1	3729	3730	0.000000
419	-1	2476	2477	0.000000
420	-1	3285	3286	0.000000
421	-1	1991	1992	0.000000
422	-1	4098	4099	0.000000
423	-1	2420	2421	0.000000
424	-1	3067	3068	0.000000
425	-1	3112	3113	0.000000
426	-1	3197	3198	0.000000
427	-1	3049	3050	0.000000
428	-1	2395	2396	0.000000
429	-1	3894	3895	0.000000
430	-1	2165	2166	0.000000
431	-1	3384	3385	0.000000
432	-1	3220	3221	0.000000
433	-1	2844	2845	0.000000
434	-1	3431	3432	0.000000
435	-1	3030	3031	0.000000
436	-1	3531	3532	0.000000
437	-1	2507	2508	0.000000
438	-1	3108	3109	0.000000
439	-1	3469	3470	0.000000
440	-1	2337	2338	0.000000
441	-1	3205	3206	0.000000
442	-1	2196	2197	0.000000
443	-1	2377	2378	0.000000
444	-1	2313	2314	0.000000
445	-1	3067	3068	0.000000
446	-1	2904	2905	0.000000
447	-1	2637	2638	0.000000
448	-1	4084	4085	0.000000
449	-1	3348	3349	0.000000
450	-1	2471	2472	0.000000
451	-1	3122	3123	0.000000
452	-1	2866	2867	0.000000
453	-1	2528	2529	0.000000
454	-1	2960	2961	0.000000
455	-1	3199	3200	0.000000
456	-1	3581	3582	0.000000
457	-1	3029	3030	0.000000
458	-1	2776	2777	0.000000
459	-1	2308	2309	0.000000
460	-1	3493	3494	0.000000
461	-1	3353	3354	0.000000
462	-1	4251	4252	0.000000
463	-1	2873	2874	0.000000
464	-1	2606	2607	0.000000
465	-1	3207	3208	0.000000
466	-1	2375	2376	0.000000
467	-1	2523	2524	0.000000
468	-1	2568	2569	0.000000
469	-1	3155	3156	0.000000
470	-1	3146	3147	0.000000
471	-1	2767	2768	0.000000
472	-1	3829	3830	0.000000
473	-1	3325	3326	0.000000
474	-1	2981	2982	0.000000
475	-1	2897	2898	0.000000
476	-1	3162	3163	0.000000
477	-1	3395	3396	0.000000
478	-1	3283	3284	0.000000
479	-1	2830	2831	0.000000
480	-1	3948	3949	0.000000
481	-1	3241	3242	0.000000
482	-1	2797	2798	0.000000
483	-1	3300	3301	0.000000
484	-1	2881	2882	0.000000
485	-1	2953	2954	0.000000
486	-1	2188	2189	0.000000
487	-1	3738	3739	0.000000
488	-1	3563	3564	0.000000
489	-1	3640	3641	0.000000
490	-1	3637	3638	0.000000
491	-1	3620	3621	0.000000
492	-1	3466	3467	0.000000
493	-1	3247	3248	0.000000
494	-1	3704	3705	0.000000
495	-1	3053	3054	0.000000
496	-1	3560	3561	0.000000
497	-1	2450	2451	0.000000
498	-1	3405	3406	0.000000
499	-1	4089	4090	0.000000
500	-1	2492	2493	0.000000
501	-1	3319	3320	0.000000
502	-1	3168	3169	0.000000
503	-1	2539	2540	0.000000
504	-1	2816	2817	0.000000
505	-1	2973	2974	0.000000
506	-1	3888	3889	0.000000
507	-1	2743	2744	0.000000
508	-1	2249	2250	0.000000
509	-1	2847	2848	0.000000
510	-1	2578	2579	0.000000
511	-1	3794	3795	0.000000
512	-1	2865	2866	0.000000
513	-1	2547	2548	0.000000
514	-1	3490	3491	0.000000
515	-1	3085	3086	0.000000
516	-1	3485	3486	0.000000
517	-1	3627	3628	0.000000
518	-1	3196	3197	0.000000
519	-1	3189	3190	0.000000
520	-1	3492	3493	0.000000
521	-1	2881	2882	0.000000
522	-1	3467	3468	0.000000
523	-1	3172	3173	0.000000
524	-1	3482	3483	0.000000
525	-1	2957	2958	0.000000
526	-1	2841	2842	0.000000
527	-1	3855	3856	0.000000
528	-1	2862	2863	0.000000
529	-1	3428	3429	0.000000
530	-1	3279	3280	0.000000
531	-1	3074	3075	0.000000
532	-1	2629	2630	0.000000
533	-1	3753	3754	0.000000
534	-1	3647	3648	0.000000
535	-1	2399	2400	0.000000
536	-1	2527	2528	0.000000
537	-1	3354	3355	0.000000
538	-1	3006	3007	0.000000
539	-1	3188	3189	0.000000
540	-1	3051	3052	0.000000
541	-1	2864	2865	0.000000
542	-1	3533	3534	0.000000
543	-1	3702	3703	0.000000
544	-1	3013	3014	0.000000
545	-1	3611	3612	0.000000
546	-1	2900	2901	0.000000
547	-1	3932	3933	0.000000
548	-1	2955	2956	0.000000
549	-1	2797	2798	0.000000
550	-1	3236	3237	0.000000
551	-1	2952	2953	0.000000
552	-1	3803	3804	0.000000
553	-1	2755	2756	0.000000
554	-1	4167	4168	0.000000
555	-1	3023	3024	0.000000
556	-1	3636	3637	0.000000
557	-1	2448	2449	0.000000
558	-1	2046	2047	0.000000
559	-1	2757	2758	0.000000
560	-1	3347	3348	0.000000
561	-1	3827	3828	0.000000
562	-1	2633	2634	0.000000
563	-1	3514	3515	0.000000
564	-1	2661	2662	0.000000
565	-1	2882	2883	0.000000
566	-1	2623	2624	0.000000
567	-1	2707	2708	0.000000
568	-1	3035	3036	0.000000
569	-1	2338	2339	0.000000
570	-1	2722	2723	0.000000
571	-1	3659	3660	0.000000
572	-1	3699	3700	0.000000
573	-1	3467	3468	0.000000
574	-1	4428	4429	0.000000
575	-1	2874	2875	0.000000
576	-1	3260	3261	0.000000
577	-1	2636	2637	0.000000
578	-1	4100	4101	0.000000
579	-1	4358	4359	0.000000
580	-1	3089	3090	0.000000
581	-1	3868	3869	0.000000
582	-1	3919	3920	0.000000
583	-1	3424	3425	0.000000
584	-1	2646	2647	0.000000
585	-1	4094	4095	0.000000
586	-1	3588	3589	0.000000
587	-1	2480	2481	0.000000
588	-1	3547	3548	0.000000
589	-1	4499	4500	0.000000
590	-1	2506	2507	0.000000
591	-1	3002	3003	0.000000
592	-1	2911	2912	0.000000
593	-1	3319	3320	0.000000
594	-1	3925	3926	0.000000
595	-1	3752	3753	0.000000
596	-1	3464	3465	0.000000
597	-1	3527	3528	0.000000
598	-1	3665	3666	0.000000
599	-1	2786	2787	0.000000
600	-1	2846	2847	0.000000
601	-1	3142	3143	0.000000
602	-1	4088	4089	0.000000
603	-1	3440	3441	0.000000
604	-1	4116	4117	0.000000
605	-1	3085	3086	0.000000
606	-1	3880	3881	0.000000
607	-1	4156	4157	0.000000
608	-1	3196	3197	0.000000
609	-1	3232	3233	0.000000
610	-1	4029	4030	0.000000
611	-1	2626	2627	0.000000
612	-1	2804	2805	0.000000
613	-1	3045	3046	0.000000
614	-1	3072	3073	0.000000
615	-1	3325	3326	0.000000
616	-1	2290	2291	0.000000
617	-1	3052	3053	0.000000
618	-1	4296	4297	0.000000
619	-1	3936	3937	0.000000
620	-1	2956	2957	0.000000
621	-1	3746	3747	0.000000
622	-1	2497	2498	0.000000
623	-1	3739	3740	0.000000
624	-1	2775	2776	0.000000
625	-1	3308	3309	0.000000
626	-1	3178	3179	0.000000
627	-1	3691	3692	0.000000
628	-1	4113	4114	0.000000
629	-1	4287	4288	0.000000
630	-1	3564	3565	0.000000
631	-1	3657	3658	0.000000
632	-1	2899	2900	0.000000
633	-1	3990	3991	0.000000
634	-1	3052	3053	0.000000
635	-1	4437	4438	0.000000
636	-1	3207	3208	0.000000
637	-1	2768	2769	0.000000
638	-1	3385	3386	0.000000
639	-1	3543	3544	0.000000
640	-1	3342	3343	0.000000
641	-1	3574	3575	0.000000
642	-1	2768	2769	0.000000
643	-1	3740	3741	0.000000
644	-1	3856	3857	0.000000
645	-1	3870	3871	0.000000
646	-1	3263	3264	0.000000
647	-1	3342	3343	0.000000
648	-1	3460	3461	0.000000
649	-1	3187	3188	0.000000
650	-1	3041	3042	0.000000
651	-1	4018	4019	0.000000
652	-1	3451	3452	0.000000
653	-1	3044	3045	0.000000
654	-1	2676	2677	0.000000
655	-1	2516	2517	0.000000
656	-1	2290	2291	0.000000
657	-1	3179	3180	0.000000
658	-1	2849	2850	0.000000
659	-1	3525	3526	0.000000
660	-1	3907	3908	0.000000
661	-1	3914	3915	0.000000
662	-1	4082	4083	0.000000
663	-1	3117	3118	0.000000
664	-1	4173	4174	0.000000
665	-1	3624	3625	0.000000
666	-1	3068	3069	0.000000
667	-1	3182	3183	0.000000
668	-1	4225	4226	0.000000
669	-1	3369	3370	0.000000
670	-1	3084	3085	0.000000
671	-1	3140	3141	0.000000
672	-1	3013	3014	0.000000
673	-1	2064	2065	0.000000
674	-1	2750	2751	0.000000
675	-1	3950	3951	0.000000
676	-1	3082	3083	0.000000
677	-1	3236	3237	0.000000
678	-1	3783	3784	0.000000
679	-1	4328	4329	0.000000
680	-1	4318	4319	0.000000
681	-1	3849	3850	0.000000
682	-1	3048	3049	0.000000
683	-1	2929	2930	0.000000
684	-1	3217	3218	0.000000
685	-1	3424	3425	0.000000
686	-1	3024	3025	0.000000
687	-1	3418	3419	0.000000
688	-1	4014	4015	0.000000
689	-1	3216	3217	0.000000
690	-1	3793	3794	0.000000
691	-1	3795	3796	0.000000
692	-1	4347	4348	0.000000
693	-1	3454	3455	0.000000
694	-1	3203	3204	0.000000
695	-1	4443	4444	0.000000
696	-1	2912	2913	0.000000
697	-1	3729	3730	0.000000
698	-1	3931	3932	0.000000
699	-1	3712	3713	0.000000
700	-1	3993	3994	0.000000
701	-1	3086	3087	0.000000
702	-1	4249	4250	0.000000
703	-1	3402	3403	0.000000
704	-1	2768	2769	0.000000
705	-1	4481	4482	0.000000
706	-1	3631	3632	0.000000
707	-1	3426	3427	0.000000
708	-1	3594	3595	0.000000
709	-1	4304	4305	0.000000
710	-1	3018	3019	0.000000
711	-1	2638	2639	0.000000
712	-1	3063	3064	0.000000
713	-1	3884	3885	0.000000
714	-1	3529	3530	0.000000
715	-1	3054	3055	0.000000
716	-1	3530	3531	0.000000
717	-1	2357	2358	0.000000
718	-1	2923	2924	0.000000
719	-1	3552	3553	0.000000
720	-1	3986	3987	0.000000
721	-1	4050	4051	0.000000
722	-1	3528	3529	0.000000
723	-1	3987	3988	0.000000
724	-1	4781	4782	0.000000
725	-1	3433	3434	0.000000
726	-1	3450	3451	0.000000
727	-1	3814	3815	0.000000
728	-1	2769	2770	0.000000
729	-1	2853	2854	0.000000
730	-1	3352	3353	0.000000
731	-1	3602	3603	0.000000
732	-1	3461	3462	0.000000
733	-1	3662	3663	0.000000
734	-1	4676	4677	0.000000
735	-1	3045	3046	0.000000
736	-1	3266	3267	0.000000
737	-1	3035	3036	0.000000
738	-1	3269	3270	0.000000
739	-1	4265	4266	0.000000
740	-1	4269	4270	0.000000
741	-1	2979	2980	0.000000
742	-1	3851	3852	0.000000
743	-1	3000	3001	0.000000
744	-1	3553	3554	0.000000
745	-1	3375	3376	0.000000
746	-1	4401	4402	0.000000
747	-1	3784	3785	0.000000
748	-1	2821	2822	0.000000
749	-1	5384	5385	0.000000
750	-1	4951	4952	0.000000
751	-1	3113	3114	0.000000
752	-1	3272	3273	0.000000
753	-1	3225	3226	0.000000
754	-1	4279	4280	0.000000
755	-1	3848	3849	0.000000
756	-1	2953	2954	0.000000
757	-1	4411	4412	0.000000
758	-1	4369	4370	0.000000
759	-1	3832	3833	0.000000
760	-1	3012	3013	0.000000
761	-1	4094	4095	0.000000
762	-1	3543	3544	0.000000
763	-1	4372	4373	0.000000
764	-1	4360	4361	0.000000
765	-1	4005	4006	0.000000
766	-1	3497	3498	0.000000
767	-1	3680	3681	0.000000
768	-1	3062	3063	0.000000
769	-1	3343	3344	0.000000
770	-1	4024	4025	0.000000
771	-1	3538	3539	0.000000
772	-1	3729	3730	0.000000
773	-1	3396	3397	0.000000
774	-1	3126	3127	0.000000
775	-1	2458	2459	0.000000
776	-1	3053	3054	0.000000
777	-1	3594	3595	0.000000
778	-1	3152	3153	0.000000
779	-1	9416	9417	0.000000
781	-1	3326	3327	0.000000
782	-1	2986	2987	0.000000
783	-1	3777	3778	0.000000
784	-1	3103	3104	0.000000
785	-1	3083	3084	0.000000
786	-1	3685	3686	0.000000
787	-1	2697	2698	0.000000
788	-1	4172	4173	0.000000
789	-1	4325	4326	0.000000
790	-1	3900	3901	0.000000
791	-1	3752	3753	0.000000
792	-1	2417	2418	0.000000
793	-1	3353	3354	0.000000
794	-1	4041	4042	0.000000
795	-1	3051	3052	0.000000
796	-1	2989	2990	0.000000
797	-1	3821	3822	0.000000
798	-1	4299	4300	0.000000
799	-1	3693	3694	0.000000
800	-1	3666	3667	0.000000
801	-1	4348	4349	0.000000
802	-1	3531	3532	0.000000
803	-1	3791	3792	0.000000
804	-1	3182	3183	0.000000
805	-1	4168	4169	0.000000
806	-1	3817	3818	0.000000
807	-1	3380	3381	0.000000
808	-1	3251	3252	0.000000
809	-1	3196	3197	0.000000
810	-1	2785	2786	0.000000
811	-1	3839	3840	0.000000
812	-1	3608	3609	0.000000
813	-1	3529	3530	0.000000
814	-1	3857	3858	0.000000
815	-1	3530	3531	0.000000
816	-1	3258	3259	0.000000
817	-1	2548	2549	0.000000
818	-1	3979	3980	0.000000
819	-1	3818	3819	0.000000
820	-1	3740	3741	0.000000
821	-1	2781	2782	0.000000
822	-1	2304	2305	0.000000
823	-1	3350	3351	0.000000
824	-1	2900	2901	0.000000
825	-1	2907	2908	0.000000
826	-1	4249	4250	0.000000
827	-1	2869	2870	0.000000
828	-1	3606	3607	0.000000
829	-1	3507	3508	0.000000
830	-1	3030	3031	0.000000
831	-1	4086	4087	0.000000
832	-1	2397	2398	0.000000
833	-1	3032	3033	0.000000
834	-1	2659	2660	0.000000
835	-1	4007	4008	0.000000
836	-1	3893	3894	0.000000
837	-1	3205	3206	0.000000
838	-1	2461	2462	0.000000
839	-1	3050	3051	0.000000
840	-1	3334	3335	0.000000
841	-1	2843	2844	0.000000
842	-1	2468	2469	0.000000
843	-1	2322	2323	0.000000
844	-1	3947	3948	0.000000
845	-1	2898	2899	0.000000
846	-1	3908	3909	0.000000
847	-1	2824	2825	0.000000
848	-1	3279	3280	0.000000
849	-1	3684	3685	0.000000
850	-1	2092	2093	0.000000
851	-1	2487	2488	0.000000
852	-1	2431	2432	0.000000
853	-1	2923	2924	0.000000
854	-1	2460	2461	0.000000
855	-1	3954	3955	0.000000
856	-1	2148	2149	0.000000
857	-1	2564	2565	0.000000
858	-1	2955	2956	0.000000
859	-1	3641	3642	0.000000
860	-1	2998	2999	0.000000
861	-1	2339	2340	0.000000
862	-1	2701	2702	0.000000
863	-1	3058	3059	0.000000
864	-1	3898	3899	0.000000
865	-1	2461	2462	0.000000
866	-1	2566	2567	0.000000
867	-1	3853	3854	0.000000
868	-1	2754	2755	0.000000
869	-1	3057	3058	0.000000
870	-1	3379	3380	0.000000
871	-1	3042	3043	0.000000
872	-1	2198	2199	0.000000
873	-1	4269	4270	0.000000
874	-1	4019	4020	0.000000
875	-1	3480	3481	0.000000
876	-1	3224	3225	0.000000
877	-1	2287	2288	0.000000
878	-1	2203	2204	0.000000
879	-1	3250	3251	0.000000
880	-1	2616	2617	0.000000
881	-1	2774	2775	0.000000
